id,artifact,kind,segment,offset,file_offset,size,compare_size,boundary_state,origin,state,name,source,evidence_ids,replay_command,notes
th04-main-carpet-lodsb-v409,th04-main,code-region,STAGES_TEXT,0x3FC0,0x102B0,0x1,0x1,reviewed,authored,blocked,carpet_lodsb,,ev-th04-main-carpet-lodsb-v409-boundary;ev-th04-main-carpet-lighting-codegen-negative-v174;ev-th04-main-carpet-opcode-corpus-negative-v396;ev-th04-main-carpet-crossartifact-v405-negative;ev-th04-main-tc4j-pc98-ide-optimizer-surface-v406;ev-th04-main-carpet-lodsb-segment-v418-negative;ev-th04-main-carpet-integrated-asm-fingerprint-v420;ev-th04-main-carpet-semantic-lineage-v423-negative,python3 scripts/probes/probe_th04_final_blocker_crossartifact.py,v409 reviewed physical residual inside carpet_lighting_put_new: historical LODSB. No accepted natural producer or independent hybrid provenance; exactness withheld.
th04-main-carpet-tile-index-shl-v409,th04-main,code-region,STAGES_TEXT,0x3FC5,0x102B5,0x4,0x4,reviewed,authored,blocked,carpet_tile_index_shl,,ev-th04-main-carpet-tile-index-shl-v409-boundary;ev-th04-main-carpet-lighting-codegen-negative-v174;ev-th04-main-carpet-opcode-corpus-negative-v396;ev-th04-main-carpet-crossartifact-v405-negative;ev-th04-main-tc4j-pc98-ide-optimizer-surface-v406;ev-th04-main-register-encoding-surface-v411-negative;ev-th04-main-carpet-natural-context-v412-negative;ev-th04-main-carpet-integrated-asm-fingerprint-v420;ev-th04-main-carpet-semantic-lineage-v423-negative,python3 scripts/probes/probe_th04_final_blocker_crossartifact.py,"v409 reviewed physical residual inside carpet_lighting_put_new: MOV DI,DX direction plus historical SHL DI,1. No accepted natural producer or independent hybrid provenance; exactness withheld."
th04-main-carpet-dirty-index-move-v409,th04-main,code-region,STAGES_TEXT,0x3FD8,0x102C8,0x2,0x2,reviewed,authored,blocked,carpet_dirty_index_move,,ev-th04-main-carpet-dirty-index-move-v409-boundary;ev-th04-main-carpet-lighting-codegen-negative-v174;ev-th04-main-carpet-opcode-corpus-negative-v396;ev-th04-main-carpet-crossartifact-v405-negative;ev-th04-main-tc4j-pc98-ide-optimizer-surface-v406;ev-th04-main-register-encoding-surface-v411-negative;ev-th04-main-carpet-natural-context-v412-negative;ev-th04-main-carpet-integrated-asm-fingerprint-v420;ev-th04-main-carpet-semantic-lineage-v423-negative,python3 scripts/probes/probe_th04_final_blocker_crossartifact.py,"v409 reviewed physical residual inside carpet_lighting_put_new: MOV DI,DX encoding direction. No accepted natural producer or independent hybrid provenance; exactness withheld."
th04-main-carpet-loop-epilogue-v409,th04-main,code-region,STAGES_TEXT,0x3FEC,,0x8,0x8,reviewed,authored,excluded,carpet_loop_epilogue,,ev-th04-main-carpet-loop-epilogue-v409-boundary;ev-th04-main-carpet-lighting-codegen-negative-v174;ev-th04-main-carpet-opcode-corpus-negative-v396;ev-th04-main-carpet-crossartifact-v405-negative;ev-th04-main-tc4j-pc98-ide-optimizer-surface-v406,,v409 coarse blocked residual superseded by v410 exact function-boundary ownership plus a narrower two-byte blocked residual; zero byte credit retained on this historical routing row.
th04-main-carpet-function-entry-v410,th04-main,code-region,STAGES_TEXT,0x3F9A,0x1028A,0x5,0x5,reviewed,authored,exact,carpet_function_entry,src/main/stage/carpet_function_entry.inl,ev-th04-main-target;ev-th04-main-format-integrity;ev-toolchain-surfaces;ev-ledger-consistency-exact14;ev-th04-main-carpet-function-entry-boundary-v410;ev-th04-main-carpet-function-entry-toolchain-v410;ev-th04-main-carpet-function-entry-omf-v410;ev-th04-main-carpet-function-entry-cold-v410;ev-th04-main-carpet-function-entry-layout-v410;ev-th04-main-carpet-function-entry-raw-v410;ev-th04-main-carpet-function-entry-aggregate-candidate-v410;ev-th04-main-carpet-partition-v409;ev-th04-main-carpet-function-entry-aggregate-final-v410,python3 scripts/replay_th04_main_exact_units.py --unit th04-main-carpet-function-entry-v410 --unit th04-main-carpet-function-exit-v410 --run-id gpt-web-v410-carpet-frame-focused-001,v410 exact compiler-generated carpet function-boundary span: file 0x1028A size 0x5. Unique natural signature/closing fragment; focused A/B and 281-owner candidate aggregate pass all exact gates. Historical PUSH DS/POP ES and LOOP are outside this extent.
th04-main-carpet-function-exit-v410,th04-main,code-region,STAGES_TEXT,0x3FEE,0x102DE,0x6,0x6,reviewed,authored,exact,carpet_function_exit,src/main/stage/carpet_function_exit.inl,ev-th04-main-target;ev-th04-main-format-integrity;ev-toolchain-surfaces;ev-ledger-consistency-exact14;ev-th04-main-carpet-function-exit-boundary-v410;ev-th04-main-carpet-function-exit-toolchain-v410;ev-th04-main-carpet-function-exit-omf-v410;ev-th04-main-carpet-function-exit-cold-v410;ev-th04-main-carpet-function-exit-layout-v410;ev-th04-main-carpet-function-exit-raw-v410;ev-th04-main-carpet-function-exit-aggregate-candidate-v410;ev-th04-main-carpet-partition-v409;ev-th04-main-carpet-function-exit-aggregate-final-v410,python3 scripts/replay_th04_main_exact_units.py --unit th04-main-carpet-function-entry-v410 --unit th04-main-carpet-function-exit-v410 --run-id gpt-web-v410-carpet-frame-focused-001,v410 exact compiler-generated carpet function-boundary span: file 0x102DE size 0x6. Unique natural signature/closing fragment; focused A/B and 281-owner candidate aggregate pass all exact gates. Historical PUSH DS/POP ES and LOOP are outside this extent.
th04-main-carpet-ds-bridge-v410,th04-main,code-region,STAGES_TEXT,0x3F9F,0x1028F,0x2,0x2,reviewed,authored,blocked,carpet_ds_bridge,,ev-th04-main-carpet-ds-bridge-v410-boundary;ev-th04-main-carpet-crossartifact-v405-negative;ev-th04-main-tc4j-pc98-ide-optimizer-surface-v406;ev-th04-main-carpet-lodsb-segment-v418-negative;ev-th04-main-carpet-integrated-asm-fingerprint-v420;ev-th04-main-carpet-semantic-lineage-v423-negative,python3 scripts/probes/probe_th04_final_blocker_crossartifact.py,v410 narrowed carpet residual: historical PUSH DS / POP ES. No accepted natural producer or independent hybrid provenance; exactness withheld.
th04-main-carpet-loop-v410,th04-main,code-region,STAGES_TEXT,0x3FEC,0x102DC,0x2,0x2,reviewed,authored,blocked,carpet_loop,,ev-th04-main-carpet-loop-v410-boundary;ev-th04-main-carpet-crossartifact-v405-negative;ev-th04-main-tc4j-pc98-ide-optimizer-surface-v406;ev-th04-main-carpet-integrated-asm-fingerprint-v420;ev-th04-main-carpet-semantic-lineage-v423-negative,python3 scripts/probes/probe_th04_final_blocker_crossartifact.py,v410 narrowed carpet residual: historical LOOP column_loop. No accepted natural producer or independent hybrid provenance; exactness withheld.
th04-op-vram-planes-v509,th04-op,function,mz-load-module/SHARED,0xDA12,,0x29,0x29,reviewed,authored,source-present,vram_planes_set,src/shared/hardware/vram_planes.cpp,ev-th04-op-target;ev-th04-op-vram-boundary-v509;ev-th04-op-vram-toolchain-v509;ev-th04-op-vram-omf-v509;ev-th04-op-vram-cold-v509;ev-th04-op-vram-layout-v509;ev-th04-op-vram-raw-v509;ev-th04-op-vram-aggregate-v509,python3 scripts/decoded_function_acceptance.py --artifact th04-op,Decoded function raw exact after cold artifact-local source relink; no honest packed DIET file offset so unit remains source-present.
th04-maine-vram-planes-v509,th04-maine,function,mz-load-module/SHARED,0xCC7A,,0x29,0x29,reviewed,authored,source-present,vram_planes_set,src/shared/hardware/vram_planes.cpp,ev-th04-maine-target;ev-th04-maine-vram-boundary-v509;ev-th04-maine-vram-toolchain-v509;ev-th04-maine-vram-omf-v509;ev-th04-maine-vram-cold-v509;ev-th04-maine-vram-layout-v509;ev-th04-maine-vram-raw-v509;ev-th04-maine-vram-aggregate-v509,python3 scripts/decoded_function_acceptance.py --artifact th04-maine,Decoded function raw exact after cold artifact-local source relink; no honest packed DIET file offset so unit remains source-present.
th04-op-frame-delay-v510,th04-op,function,mz-load-module/SHARED,0xDA3B,,0x15,0x15,reviewed,authored,source-present,frame_delay,src/shared/hardware/frame_delay.cpp,ev-th04-op-target;ev-th04-op-frame-delay-boundary-v510;ev-th04-op-frame-delay-toolchain-v510;ev-th04-op-frame-delay-omf-v510;ev-th04-op-frame-delay-cold-v510;ev-th04-op-frame-delay-layout-v510;ev-th04-op-frame-delay-raw-v510;ev-th04-op-frame-delay-aggregate-v510,python3 scripts/decoded_function_acceptance.py --artifact th04-op,Decoded function raw exact after cold artifact-local source relink; no honest packed DIET file offset so unit remains source-present.
th04-maine-frame-delay-v510,th04-maine,function,mz-load-module/SHARED,0xCCA3,,0x15,0x15,reviewed,authored,source-present,frame_delay,src/shared/hardware/frame_delay.cpp,ev-th04-maine-target;ev-th04-maine-frame-delay-boundary-v510;ev-th04-maine-frame-delay-toolchain-v510;ev-th04-maine-frame-delay-omf-v510;ev-th04-maine-frame-delay-cold-v510;ev-th04-maine-frame-delay-layout-v510;ev-th04-maine-frame-delay-raw-v510;ev-th04-maine-frame-delay-aggregate-v510,python3 scripts/decoded_function_acceptance.py --artifact th04-maine,Decoded function raw exact after cold artifact-local source relink; no honest packed DIET file offset so unit remains source-present.
th04-op-pi-palette-v511,th04-op,function,mz-load-module/SHARED,0xDA50,,0x25,0x25,reviewed,authored,source-present,pi_palette_apply,src/shared/formats/pi_put.cpp,ev-th04-op-target;ev-th04-op-pi-palette-boundary-v511;ev-th04-op-pi-palette-toolchain-v511;ev-th04-op-pi-palette-omf-v511;ev-th04-op-pi-palette-cold-v511;ev-th04-op-pi-palette-layout-v511;ev-th04-op-pi-palette-raw-v511;ev-th04-op-pi-palette-aggregate-v511,python3 scripts/decoded_function_acceptance.py --artifact th04-op,Decoded function raw exact after cold artifact-local source relink; no honest packed DIET file offset so unit remains source-present.
th04-op-pi-put-v511,th04-op,function,mz-load-module/SHARED,0xDA75,,0x88,0x88,reviewed,authored,source-present,pi_put_8,src/shared/formats/pi_put.cpp,ev-th04-op-target;ev-th04-op-pi-put-boundary-v511;ev-th04-op-pi-put-toolchain-v511;ev-th04-op-pi-put-omf-v511;ev-th04-op-pi-put-cold-v511;ev-th04-op-pi-put-layout-v511;ev-th04-op-pi-put-raw-v511;ev-th04-op-pi-put-aggregate-v511,python3 scripts/decoded_function_acceptance.py --artifact th04-op,Decoded function raw exact after cold artifact-local source relink; no honest packed DIET file offset so unit remains source-present.
th04-op-pi-load-v511,th04-op,function,mz-load-module/SHARED,0xDAFD,,0x46,0x46,reviewed,authored,source-present,pi_load,src/shared/formats/pi_load.cpp,ev-th04-op-target;ev-th04-op-pi-load-boundary-v511;ev-th04-op-pi-load-toolchain-v511;ev-th04-op-pi-load-omf-v511;ev-th04-op-pi-load-cold-v511;ev-th04-op-pi-load-layout-v511;ev-th04-op-pi-load-raw-v511;ev-th04-op-pi-load-aggregate-v511,python3 scripts/decoded_function_acceptance.py --artifact th04-op,Decoded function raw exact after cold artifact-local source relink; no honest packed DIET file offset so unit remains source-present.
th04-maine-pi-palette-v511,th04-maine,function,mz-load-module/SHARED,0xCCB8,,0x25,0x25,reviewed,authored,source-present,pi_palette_apply,src/shared/formats/pi_put.cpp,ev-th04-maine-target;ev-th04-maine-pi-palette-boundary-v511;ev-th04-maine-pi-palette-toolchain-v511;ev-th04-maine-pi-palette-omf-v511;ev-th04-maine-pi-palette-cold-v511;ev-th04-maine-pi-palette-layout-v511;ev-th04-maine-pi-palette-raw-v511;ev-th04-maine-pi-palette-aggregate-v511,python3 scripts/decoded_function_acceptance.py --artifact th04-maine,Decoded function raw exact after cold artifact-local source relink; no honest packed DIET file offset so unit remains source-present.
th04-maine-pi-put-v511,th04-maine,function,mz-load-module/SHARED,0xCCDD,,0x88,0x88,reviewed,authored,source-present,pi_put_8,src/shared/formats/pi_put.cpp,ev-th04-maine-target;ev-th04-maine-pi-put-boundary-v511;ev-th04-maine-pi-put-toolchain-v511;ev-th04-maine-pi-put-omf-v511;ev-th04-maine-pi-put-cold-v511;ev-th04-maine-pi-put-layout-v511;ev-th04-maine-pi-put-raw-v511;ev-th04-maine-pi-put-aggregate-v511,python3 scripts/decoded_function_acceptance.py --artifact th04-maine,Decoded function raw exact after cold artifact-local source relink; no honest packed DIET file offset so unit remains source-present.
th04-maine-pi-load-v511,th04-maine,function,mz-load-module/SHARED,0xCD65,,0x46,0x46,reviewed,authored,source-present,pi_load,src/shared/formats/pi_load.cpp,ev-th04-maine-target;ev-th04-maine-pi-load-boundary-v511;ev-th04-maine-pi-load-toolchain-v511;ev-th04-maine-pi-load-omf-v511;ev-th04-maine-pi-load-cold-v511;ev-th04-maine-pi-load-layout-v511;ev-th04-maine-pi-load-raw-v511;ev-th04-maine-pi-load-aggregate-v511,python3 scripts/decoded_function_acceptance.py --artifact th04-maine,Decoded function raw exact after cold artifact-local source relink; no honest packed DIET file offset so unit remains source-present.
th04-op-pmd-resident-v512,th04-op,function,mz-load-module/SHARED,0xDC16,,0x2E,0x2E,reviewed,authored,source-present,snd_pmd_resident,src/shared/sound/pmd_resident.c,ev-th04-op-target;ev-th04-op-pmd-boundary-v512;ev-th04-op-pmd-toolchain-v512;ev-th04-op-pmd-omf-v512;ev-th04-op-pmd-cold-v512;ev-th04-op-pmd-layout-v512;ev-th04-op-pmd-raw-v512;ev-th04-op-pmd-aggregate-v512,python3 scripts/decoded_function_acceptance.py --artifact th04-op,Decoded function raw exact after cold artifact-local natural-source relink; complete linked program and ordered relocations remain exact; no honest packed DIET file offset.
th04-maine-pmd-resident-v512,th04-maine,function,mz-load-module/SHARED,0xCF2E,,0x2E,0x2E,reviewed,authored,source-present,snd_pmd_resident,src/shared/sound/pmd_resident.c,ev-th04-maine-target;ev-th04-maine-pmd-boundary-v512;ev-th04-maine-pmd-toolchain-v512;ev-th04-maine-pmd-omf-v512;ev-th04-maine-pmd-cold-v512;ev-th04-maine-pmd-layout-v512;ev-th04-maine-pmd-raw-v512;ev-th04-maine-pmd-aggregate-v512,python3 scripts/decoded_function_acceptance.py --artifact th04-maine,Decoded function raw exact after cold artifact-local natural-source relink; complete linked program and ordered relocations remain exact; no honest packed DIET file offset.
th04-op-mmd-resident-v513,th04-op,function,mz-load-module/SHARED,0xDC44,,0x2F,0x2F,reviewed,authored,source-present,snd_mmd_resident,src/shared/sound/mmd_resident.c,ev-th04-op-target;ev-th04-op-mmd-boundary-v513;ev-th04-op-mmd-toolchain-v513;ev-th04-op-mmd-omf-v513;ev-th04-op-mmd-cold-v513;ev-th04-op-mmd-layout-v513;ev-th04-op-mmd-raw-v513;ev-th04-op-mmd-aggregate-v513,python3 scripts/decoded_function_acceptance.py --artifact th04-op,Decoded function raw exact after cold artifact-local natural-source relink. The following target padding byte at 0xDC73 is function-external and explicitly excluded; zero-code alignment emits no LEDATA. No honest packed DIET file offset.
th04-maine-mmd-resident-v513,th04-maine,function,mz-load-module/SHARED,0xCF5C,,0x2F,0x2F,reviewed,authored,source-present,snd_mmd_resident,src/shared/sound/mmd_resident.c,ev-th04-maine-target;ev-th04-maine-mmd-boundary-v513;ev-th04-maine-mmd-toolchain-v513;ev-th04-maine-mmd-omf-v513;ev-th04-maine-mmd-cold-v513;ev-th04-maine-mmd-layout-v513;ev-th04-maine-mmd-raw-v513;ev-th04-maine-mmd-aggregate-v513,python3 scripts/decoded_function_acceptance.py --artifact th04-maine,Decoded function raw exact after cold artifact-local natural-source relink. The following target padding byte at 0xCF8B is function-external and explicitly excluded; zero-code alignment emits no LEDATA. No honest packed DIET file offset.
th04-op-kaja-interrupt-v514,th04-op,function,mz-load-module/SHARED,0xDC74,,0x1E,0x1E,reviewed,authored,source-present,snd_kaja_interrupt,src/shared/sound/kaja_interrupt.cpp,ev-th04-op-target;ev-th04-op-kaja-boundary-v514;ev-th04-op-kaja-toolchain-v514;ev-th04-op-kaja-omf-v514;ev-th04-op-kaja-cold-v514;ev-th04-op-kaja-layout-v514;ev-th04-op-kaja-raw-v514;ev-th04-op-kaja-aggregate-v514,python3 scripts/decoded_function_acceptance.py --artifact th04-op,Decoded function raw exact after cold artifact-local natural-source relink; complete linked program and ordered relocations remain exact; no honest packed DIET file offset.
th04-maine-kaja-interrupt-v514,th04-maine,function,mz-load-module/SHARED,0xCF8C,,0x1E,0x1E,reviewed,authored,source-present,snd_kaja_interrupt,src/shared/sound/kaja_interrupt.cpp,ev-th04-maine-target;ev-th04-maine-kaja-boundary-v514;ev-th04-maine-kaja-toolchain-v514;ev-th04-maine-kaja-omf-v514;ev-th04-maine-kaja-cold-v514;ev-th04-maine-kaja-layout-v514;ev-th04-maine-kaja-raw-v514;ev-th04-maine-kaja-aggregate-v514,python3 scripts/decoded_function_acceptance.py --artifact th04-maine,Decoded function raw exact after cold artifact-local natural-source relink; complete linked program and ordered relocations remain exact; no honest packed DIET file offset.
th04-op-snd-determine-modes-v515,th04-op,function,mz-load-module/SHARED,0xDCE4,,0x9C,0x9C,reviewed,authored,source-present,snd_determine_modes,src/shared/sound/determine_modes.cpp,ev-th04-op-target;ev-th04-op-mode-boundary-v515;ev-th04-op-mode-toolchain-v515;ev-th04-op-mode-omf-v515;ev-th04-op-mode-cold-v515;ev-th04-op-mode-layout-v515;ev-th04-op-mode-raw-v515;ev-th04-op-mode-aggregate-v515,python3 scripts/decoded_function_acceptance.py --artifact th04-op,Decoded function raw exact after cold artifact-local natural-source relink; complete linked program and ordered relocations remain exact; no honest packed DIET file offset.
th04-maine-snd-determine-modes-v515,th04-maine,function,mz-load-module/SHARED,0xCFAA,,0x9C,0x9C,reviewed,authored,source-present,snd_determine_modes,src/shared/sound/determine_modes.cpp,ev-th04-maine-target;ev-th04-maine-mode-boundary-v515;ev-th04-maine-mode-toolchain-v515;ev-th04-maine-mode-omf-v515;ev-th04-maine-mode-cold-v515;ev-th04-maine-mode-layout-v515;ev-th04-maine-mode-raw-v515;ev-th04-maine-mode-aggregate-v515,python3 scripts/decoded_function_acceptance.py --artifact th04-maine,Decoded function raw exact after cold artifact-local natural-source relink; complete linked program and ordered relocations remain exact; no honest packed DIET file offset.
